player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType,match_id,match_date
"{""name"": ""Tyler Dibling"", ""firstName"": ""Tyler"", ""lastName"": ""Dibling"", ""slug"": ""tyler-dibling"", ""shortName"": ""T. Dibling"", ""position"": ""M"", ""jerseyNumber"": ""20"", ""userCount"": 2854, ""gender"": ""M"", ""id"": 1174472, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062a\u0627\u064a\u0644\u0631 \u062f\u064a\u0628\u0644\u0646\u062c"", ""hi"": ""\u091f\u093e\u092f\u0932\u0930 \u0921\u093f\u092c\u094d\u0932\u093f\u0902\u0917"", ""bn"": ""\u099f\u09be\u0987\u09b2\u09be\u09b0 \u09a1\u09bf\u09ac\u09b2\u09bf\u0982""}, ""shortNameTranslation"": {""ar"": ""\u062a. \u062f\u064a\u0628\u0644\u0646\u062c"", ""hi"": ""\u091f\u0940. \u0921\u093f\u092c\u094d\u0932\u093f\u0902\u0917"", ""bn"": ""\u099f\u09bf. \u09a1\u09bf\u09ac\u09b2\u09bf\u0982""}}}",false,block,assisted,"{""x"": 12, ""y"": 69.3, ""z"": 0}",left-foot,low-centre,"{""x"": 0, ""y"": 49, ""z"": 19}","{""x"": 10.6, ""y"": 67.2, ""z"": 0}",0.022119294852018,0,3849348,2,,109,"{""start"": {""x"": 69.3, ""y"": 12}, ""block"": {""x"": 67.2, ""y"": 10.6}, ""end"": {""x"": 51, ""y"": 0}, ""goal"": {""x"": 51, ""y"": 81}}",44,2591,109,shot,,12436982,2024-09-30
"{""name"": ""Pedro Neto"", ""slug"": ""pedro-neto"", ""shortName"": ""P. Neto"", ""position"": ""M"", ""jerseyNumber"": ""7"", ""userCount"": 39923, ""gender"": ""M"", ""sofascoreId"": ""pedroneto_30"", ""id"": 879349, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0628\u064a\u062f\u0631\u0648 \u0646\u064a\u062a\u0648"", ""hi"": ""\u092a\u0947\u0921\u094d\u0930\u094b \u0928\u0947\u091f\u094b"", ""bn"": ""\u09aa\u09c7\u09a1\u09cd\u09b0\u09cb \u09a8\u09c7\u099f\u09cb""}, ""shortNameTranslation"": {""ar"": ""\u0628. \u0646\u064a\u062a\u0648"", ""hi"": ""\u092a\u0940. \u0928\u0947\u091f\u094b"", ""bn"": ""\u09aa\u09bf. \u09a8\u09c7\u099f\u09cb""}}}",false,block,assisted,"{""x"": 11.1, ""y"": 39.5, ""z"": 0}",left-foot,low-left,"{""x"": 0, ""y"": 54.1, ""z"": 9.7}","{""x"": 8.4, ""y"": 42.6, ""z"": 0}",0.16803959012032,0,4477743,2,,115,"{""start"": {""x"": 39.5, ""y"": 11.1}, ""block"": {""x"": 42.6, ""y"": 8.4}, ""end"": {""x"": 45.9, ""y"": 0}, ""goal"": {""x"": 45.9, ""y"": 90.3}}",44,2585,115,shot,,12436621,2025-02-22
"{""name"": ""Dara O'Shea"", ""firstName"": """", ""lastName"": """", ""slug"": ""dara-oshea"", ""shortName"": ""D. O'Shea"", ""position"": ""D"", ""jerseyNumber"": ""26"", ""userCount"": 706, ""gender"": ""M"", ""id"": 856719, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062f\u0627\u0631\u0627 \u0623\u0648\u0634\u064a\u0627"", ""hi"": ""\u0926\u093e\u0930\u093e \u0913'\u0936\u0940\u092f\u093e"", ""bn"": ""\u09a6\u09be\u09b0\u09be \u0993'\u09b6\u09bf\u09af\u09bc\u09be""}, ""shortNameTranslation"": {""ar"": ""\u062f. \u0623\u0648\u0634\u064a\u0627"", ""hi"": ""\u0921\u0940. \u0913'\u0936\u0940\u092f\u093e"", ""bn"": ""\u09a1\u09bf. \u0993'\u09b6\u09bf\u09af\u09bc\u09be""}}}",false,block,corner,"{""x"": 5.8, ""y"": 57, ""z"": 0}",head,low-centre,"{""x"": 0, ""y"": 50.9, ""z"": 19}","{""x"": 3.2, ""y"": 53.4, ""z"": 0}",0.066070713102818,0,4034533,2,,118,"{""start"": {""x"": 57, ""y"": 5.8}, ""block"": {""x"": 53.4, ""y"": 3.2}, ""end"": {""x"": 49.1, ""y"": 0}, ""goal"": {""x"": 49.1, ""y"": 81}}",44,2582,118,shot,,12436492,2024-11-10
"{""name"": ""Enzo Fern\u00e1ndez"", ""firstName"": """", ""lastName"": """", ""slug"": ""enzo-fernandez"", ""shortName"": ""E. Fern\u00e1ndez"", ""position"": ""M"", ""jerseyNumber"": ""8"", ""userCount"": 120971, ""gender"": ""M"", ""sofascoreId"": ""Enzo8"", ""id"": 974505, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0625\u0646\u0632\u0648 \u0641\u0631\u0646\u0627\u0646\u062f\u064a\u0632"", ""hi"": ""\u090f\u0928\u094d\u091c\u093c\u094b \u092b\u0930\u094d\u0928\u093e\u0902\u0921\u0940\u091c\u093c"", ""bn"": ""\u098f\u09a8\u099c\u09cb \u09ab\u09be\u09b0\u09cd\u09a8\u09be\u09a8\u09cd\u09a1\u09c7\u099c""}, ""shortNameTranslation"": {""ar"": ""\u0625. \u0641\u0631\u0646\u0627\u0646\u062f\u064a\u0632"", ""hi"": ""\u0908. \u092b\u0930\u094d\u0928\u093e\u0902\u0921\u0940\u091c\u093c"", ""bn"": ""\u0987. \u09ab\u09be\u09b0\u09cd\u09a8\u09be\u09a8\u09cd\u09a1\u09c7\u099c""}}}",false,block,assisted,"{""x"": 16.6, ""y"": 30.3, ""z"": 0}",right-foot,low-left,"{""x"": 0, ""y"": 53.2, ""z"": 19}","{""x"": 13.3, ""y"": 33.6, ""z"": 0}",0.03428802639246,0,4143174,3,,124,"{""start"": {""x"": 30.3, ""y"": 16.6}, ""block"": {""x"": 33.6, ""y"": 13.3}, ""end"": {""x"": 46.8, ""y"": 0}, ""goal"": {""x"": 46.8, ""y"": 81}}",43,2576,124,shot,,12436441,2024-12-08
"{""name"": ""Mikkel Damsgaard"", ""slug"": ""damsgaard-mikkel"", ""shortName"": ""M. Damsgaard"", ""position"": ""M"", ""jerseyNumber"": ""24"", ""userCount"": 3572, ""gender"": ""M"", ""id"": 907072, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062f\u0627\u0645\u0633\u063a\u0627\u0631\u062f\u060c \u0645\u064a\u0643\u064a\u0644"", ""hi"": ""\u0921\u0948\u092e\u094d\u0938\u0917\u093e\u0930\u094d\u0921, \u092e\u093f\u0915\u0947\u0932"", ""bn"": ""\u09a1\u09be\u09ae\u09b8\u0997\u09be\u09b0\u09cd\u09a1, \u09ae\u09bf\u0995\u09cd\u0995\u09c7\u09b2""}, ""shortNameTranslation"": {""ar"": ""\u0645. \u062f\u0627\u0645\u0633\u063a\u0627\u0631\u062f"", ""hi"": ""\u090f\u092e. \u0921\u0948\u092e\u094d\u0938\u0917\u093e\u0930\u094d\u0921"", ""bn"": ""\u098f\u09ae. \u09a1\u09cd\u09af\u09be\u09ae\u09b8\u0997\u09be\u09b0\u09cd\u09a1""}}}",true,block,regular,"{""x"": 8.6, ""y"": 39.7, ""z"": 0}",left-foot,low-left,"{""x"": 0, ""y"": 53.8, ""z"": 19}","{""x"": 6.4, ""y"": 41.3, ""z"": 0}",0.15034553408623,0,4367475,3,,129,"{""start"": {""x"": 39.7, ""y"": 8.6}, ""block"": {""x"": 41.3, ""y"": 6.4}, ""end"": {""x"": 46.2, ""y"": 0}, ""goal"": {""x"": 46.2, ""y"": 81}}",43,2571,129,shot,,12436916,2025-02-02
"{""name"": ""Antonee Robinson"", ""slug"": ""antonee-robinson"", ""shortName"": ""A. Robinson"", ""position"": ""D"", ""jerseyNumber"": ""33"", ""userCount"": 2922, ""gender"": ""M"", ""id"": 803174, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0623\u0646\u062a\u0648\u0646\u064a \u0631\u0648\u0628\u0646\u0633\u0648\u0646"", ""hi"": ""\u090f\u0902\u091f\u094b\u0928\u0940 \u0930\u0949\u092c\u093f\u0928\u094d\u0938\u0928"", ""bn"": ""\u0985\u09cd\u09af\u09be\u09a8\u09cd\u099f\u09a8\u09bf \u09b0\u09ac\u09bf\u09a8\u09b8\u09a8""}, ""shortNameTranslation"": {""ar"": ""\u0623. \u0631\u0648\u0628\u0646\u0633\u0648\u0646"", ""hi"": ""\u090f. \u0930\u0949\u092c\u093f\u0928\u094d\u0938\u0928"", ""bn"": ""\u098f. \u09b0\u09ac\u09bf\u09a8\u09b8\u09a8""}}}",false,block,corner,"{""x"": 17.9, ""y"": 27, ""z"": 0}",left-foot,low-centre,"{""x"": 0, ""y"": 50.7, ""z"": 19}","{""x"": 15.5, ""y"": 30, ""z"": 0}",0.01914020255208,0,3833411,3,,134,"{""start"": {""x"": 27, ""y"": 17.9}, ""block"": {""x"": 30, ""y"": 15.5}, ""end"": {""x"": 49.3, ""y"": 0}, ""goal"": {""x"": 49.3, ""y"": 81}}",43,2566,134,shot,,12437001,2024-09-28
"{""name"": ""Bruno Fernandes"", ""slug"": ""bruno-fernandes"", ""shortName"": ""B. Fernandes"", ""position"": ""M"", ""jerseyNumber"": ""8"", ""userCount"": 216322, ""gender"": ""M"", ""sofascoreId"": ""BrunoFernandes"", ""id"": 288205, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0628\u0631\u0648\u0646\u0648 \u0641\u064a\u0631\u0646\u0627\u0646\u062f\u064a\u0632"", ""hi"": ""\u092c\u094d\u0930\u0942\u0928\u094b \u092b\u0930\u094d\u0928\u093e\u0902\u0921\u0940\u0938"", ""bn"": ""\u09ac\u09cd\u09b0\u09c1\u09a8\u09cb \u09ab\u09be\u09b0\u09cd\u09a8\u09be\u09a8\u09cd\u09a6\u09c7\u09b8""}, ""shortNameTranslation"": {""ar"": ""\u0628. \u0641\u0631\u0646\u0627\u0646\u062f\u064a\u0632"", ""hi"": ""\u092c\u0940. \u092b\u0930\u094d\u0928\u093e\u0902\u0921\u0940\u0938"", ""bn"": ""\u09ac\u09bf. \u09ab\u09be\u09b0\u09cd\u09a8\u09be\u09a8\u09cd\u09a6\u09c7\u09b8""}}}",true,block,free-kick,"{""x"": 18.1, ""y"": 45.8, ""z"": 0}",right-foot,low-right,"{""x"": 0, ""y"": 46.8, ""z"": 19}","{""x"": 10.3, ""y"": 49.6, ""z"": 0}",0.16807134449482,0,4713647,3,,136,"{""start"": {""x"": 45.8, ""y"": 18.1}, ""block"": {""x"": 49.6, ""y"": 10.3}, ""end"": {""x"": 53.2, ""y"": 0}, ""goal"": {""x"": 53.2, ""y"": 81}}",43,2564,136,shot,,12436602,2025-04-06
"{""name"": ""Ola Aina"", ""slug"": ""ola-aina"", ""shortName"": ""O. Aina"", ""position"": ""D"", ""jerseyNumber"": ""34"", ""userCount"": 4029, ""gender"": ""M"", ""id"": 800417, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0623\u0648\u0644\u0627 \u0623\u064a\u0646\u0627"", ""hi"": ""\u0913\u0932\u093e \u0906\u0907\u0928\u093e"", ""bn"": ""\u0993\u09b2\u09be \u0986\u0987\u09a8\u09be""}, ""shortNameTranslation"": {""ar"": ""\u0623. \u0623\u064a\u0646\u0627"", ""hi"": ""\u0913. \u0906\u0907\u0928\u093e"", ""bn"": ""\u0993. \u0986\u0987\u09a8\u09be""}}}",false,block,regular,"{""x"": 30.5, ""y"": 46.8, ""z"": 0}",left-foot,low-left,"{""x"": 0, ""y"": 52, ""z"": 19}","{""x"": 18.2, ""y"": 47.3, ""z"": 0}",0.018365511670709,0,4889961,3,,139,"{""start"": {""x"": 46.8, ""y"": 30.5}, ""block"": {""x"": 47.3, ""y"": 18.2}, ""end"": {""x"": 48, ""y"": 0}, ""goal"": {""x"": 48, ""y"": 81}}",43,2561,139,shot,,12436561,2025-05-05
"{""name"": ""Guido Rodr\u00edguez"", ""slug"": ""guido-rodriguez"", ""shortName"": ""G. Rodr\u00edguez"", ""position"": ""M"", ""jerseyNumber"": ""24"", ""userCount"": 3823, ""gender"": ""M"", ""sofascoreId"": ""guiido_rodriguez"", ""id"": 609752, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062c\u0648\u064a\u062f\u0648 \u0631\u0648\u062f\u0631\u064a\u063a\u064a\u0632"", ""hi"": ""\u0917\u0941\u0907\u0921\u094b \u0930\u094b\u0921\u094d\u0930\u093f\u0917\u094d\u091c\u093c"", ""bn"": ""\u0997\u09c1\u0987\u09a1\u09cb \u09b0\u09a6\u09cd\u09b0\u09bf\u0997\u09c7\u099c""}, ""shortNameTranslation"": {""ar"": ""\u062c. \u0631\u0648\u062f\u0631\u064a\u063a\u064a\u0632"", ""hi"": ""\u091c\u0940. \u0930\u094b\u0921\u094d\u0930\u093f\u0917\u094d\u091c\u093c"", ""bn"": ""\u099c\u09bf. \u09b0\u09a6\u09cd\u09b0\u09bf\u0997\u09c7\u099c""}}}",false,block,regular,"{""x"": 25.6, ""y"": 48.8, ""z"": 0}",right-foot,low-left,"{""x"": 0, ""y"": 52.1, ""z"": 19}","{""x"": 23.7, ""y"": 48.7, ""z"": 0}",0.016873927786946,0,3653022,3,,140,"{""start"": {""x"": 48.8, ""y"": 25.6}, ""block"": {""x"": 48.7, ""y"": 23.7}, ""end"": {""x"": 47.9, ""y"": 0}, ""goal"": {""x"": 47.9, ""y"": 81}}",43,2560,140,shot,,12436892,2024-08-24
"{""name"": ""Jo\u00e3o Pedro"", ""slug"": ""joao-pedro"", ""shortName"": ""J. Pedro"", ""position"": ""F"", ""jerseyNumber"": ""20"", ""userCount"": 86569, ""gender"": ""M"", ""sofascoreId"": ""joaopedro"", ""id"": 975079, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062c\u0648\u0627\u0648 \u0628\u064a\u062f\u0631\u0648"", ""hi"": ""\u091c\u094b\u0906\u0913 \u092a\u0947\u0921\u094d\u0930\u094b"", ""bn"": ""\u099c\u09a8 \u09aa\u09c7\u09a1\u09cd\u09b0\u09cb""}, ""shortNameTranslation"": {""ar"": ""\u062c. \u0628\u064a\u062f\u0631\u0648"", ""hi"": ""\u091c\u0947. \u092a\u0947\u0921\u094d\u0930\u094b"", ""bn"": ""\u099c\u09c7. \u09aa\u09c7\u09a1\u09cd\u09b0\u09cb""}}}",false,block,assisted,"{""x"": 14.7, ""y"": 41.7, ""z"": 0}",right-foot,low-left,"{""x"": 0, ""y"": 51.9, ""z"": 19}","{""x"": 13.1, ""y"": 42.4, ""z"": 0}",0.050385739654303,0,4360232,3,,141,"{""start"": {""x"": 41.7, ""y"": 14.7}, ""block"": {""x"": 42.4, ""y"": 13.1}, ""end"": {""x"": 48.1, ""y"": 0}, ""goal"": {""x"": 48.1, ""y"": 81}}",43,2559,141,shot,,12436930,2025-02-01
"{""name"": ""Manuel Ugarte"", ""slug"": ""manuel-ugarte"", ""shortName"": ""M. Ugarte"", ""position"": ""M"", ""jerseyNumber"": ""25"", ""userCount"": 18914, ""gender"": ""M"", ""sofascoreId"": ""ugartemanu"", ""id"": 846425, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0645\u0627\u0646\u0648\u064a\u0644 \u0623\u0648\u063a\u0627\u0631\u062a\u064a"", ""hi"": ""\u092e\u0948\u0928\u0941\u0905\u0932 \u0909\u0917\u093e\u0930\u094d\u091f\u0947"", ""bn"": ""\u09ae\u09cd\u09af\u09be\u09a8\u09c1\u09af\u09bc\u09c7\u09b2 \u0989\u0997\u09be\u09b0\u09cd\u09a4\u09c7""}, ""shortNameTranslation"": {""ar"": ""\u0645. \u0623\u0648\u063a\u0627\u0631\u062a\u064a"", ""hi"": ""\u090f\u092e. \u0909\u0917\u093e\u0930\u094d\u091f\u0947"", ""bn"": ""\u098f\u09ae. \u0989\u0997\u09be\u09b0\u09cd\u09a4\u09c7""}}}",false,block,assisted,"{""x"": 30.2, ""y"": 42.3, ""z"": 0}",right-foot,low-centre,"{""x"": 0, ""y"": 48.9, ""z"": 19}","{""x"": 22.3, ""y"": 43.9, ""z"": 0}",0.011175449006259,0,4753114,3,,143,"{""start"": {""x"": 42.3, ""y"": 30.2}, ""block"": {""x"": 43.9, ""y"": 22.3}, ""end"": {""x"": 51.1, ""y"": 0}, ""goal"": {""x"": 51.1, ""y"": 81}}",43,2557,143,shot,,12436611,2025-04-13
"{""name"": ""Stephy Mavididi"", ""firstName"": """", ""lastName"": """", ""slug"": ""stephy-mavididi"", ""shortName"": ""S. Mavididi"", ""position"": ""M"", ""jerseyNumber"": ""10"", ""userCount"": 1482, ""gender"": ""M"", ""id"": 605338, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0633\u062a\u064a\u0641\u064a \u0645\u0627\u0641\u064a\u062f\u064a\u062f\u064a"", ""hi"": ""\u0938\u094d\u091f\u0947\u092b\u0940 \u092e\u093e\u0935\u093f\u0921\u093f\u0921\u0940"", ""bn"": ""\u09b8\u09cd\u099f\u09c7\u09ab\u09bf \u09ae\u09be\u09ad\u09bf\u09a6\u09bf\u09a6\u09bf""}, ""shortNameTranslation"": {""ar"": ""\u0633. \u0645\u0627\u0641\u064a\u062f\u064a\u062f\u064a"", ""hi"": ""\u090f\u0938. \u092e\u093e\u0935\u093f\u0921\u093f\u0921\u0940"", ""bn"": ""\u098f\u09b8. \u09ae\u09be\u09ad\u09bf\u09a6\u09bf\u09a6\u09bf""}}}",false,block,regular,"{""x"": 7.1, ""y"": 40.3, ""z"": 0}",left-foot,low-left,"{""x"": 0, ""y"": 53.3, ""z"": 19}","{""x"": 4, ""y"": 43.1, ""z"": 0}",0.19818063080311,0,3995694,3,,144,"{""start"": {""x"": 40.3, ""y"": 7.1}, ""block"": {""x"": 43.1, ""y"": 4}, ""end"": {""x"": 46.7, ""y"": 0}, ""goal"": {""x"": 46.7, ""y"": 81}}",43,2556,144,shot,,12437053,2024-11-02
"{""name"": ""Nico Gonz\u00e1lez"", ""firstName"": """", ""lastName"": """", ""slug"": ""nico-gonzalez"", ""shortName"": ""N. Gonz\u00e1lez"", ""position"": ""M"", ""jerseyNumber"": ""14"", ""userCount"": 18629, ""gender"": ""M"", ""sofascoreId"": ""nico14"", ""id"": 954056, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0646\u064a\u0643\u0648\u0644\u0627\u0633 \u063a\u0648\u0646\u0632\u0627\u0644\u064a\u0633"", ""hi"": ""\u0928\u093f\u0915\u094b\u0932\u0938 \u0917\u094b\u0902\u091c\u093e\u0932\u0947\u091c"", ""bn"": ""\u09a8\u09bf\u0995\u09cb\u09b2\u09be\u09b8 \u0997\u099e\u09cd\u099c\u09be\u09b2\u09c7\u099c""}, ""shortNameTranslation"": {""ar"": ""\u0646. \u063a\u0648\u0646\u0632\u0627\u0644\u064a\u0633"", ""hi"": ""\u090f\u0928. \u0917\u094b\u0902\u091c\u093e\u0932\u0947\u091c"", ""bn"": ""\u098f\u09a8. \u0997\u099e\u09cd\u099c\u09be\u09b2\u09c7\u099c""}}}",true,block,corner,"{""x"": 13.4, ""y"": 47.8, ""z"": 0}",head,low-right,"{""x"": 0, ""y"": 47.8, ""z"": 19}","{""x"": 8.9, ""y"": 49.3, ""z"": 0}",0.025445310398936,0,4485088,3,,154,"{""start"": {""x"": 47.8, ""y"": 13.4}, ""block"": {""x"": 49.3, ""y"": 8.9}, ""end"": {""x"": 52.2, ""y"": 0}, ""goal"": {""x"": 52.2, ""y"": 81}}",43,2546,154,shot,,12436627,2025-02-23
"{""name"": ""\u0130lkay G\u00fcndo\u011fan"", ""slug"": ""ilkay-gundogan"", ""shortName"": ""\u0130. G\u00fcndo\u011fan"", ""position"": ""M"", ""jerseyNumber"": ""20"", ""userCount"": 55321, ""gender"": ""M"", ""sofascoreId"": ""IGunny"", ""id"": 45853, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0625\u0644\u0643\u0627\u064a \u063a\u0648\u0646\u062f\u0648\u063a\u0627\u0646"", ""hi"": ""\u0907\u0932\u094d\u0915\u0947 \u0917\u0941\u0902\u0921\u094b\u0917\u0928"", ""bn"": ""\u0987\u09b2\u09cd\u0995\u09c7 \u0997\u09c1\u09a8\u09cd\u09a1\u09cb\u0997\u09be\u09a8""}, ""shortNameTranslation"": {""ar"": ""\u0625. \u063a\u0648\u0646\u062f\u0648\u063a\u0627\u0646"", ""hi"": ""\u0906\u0908. \u0917\u0941\u0902\u0921\u094b\u0917\u0928"", ""bn"": ""\u0986\u0987. \u0997\u09c1\u09a8\u09cd\u09a1\u09cb\u0997\u09be\u09a8""}}}",true,block,assisted,"{""x"": 23.5, ""y"": 47.5, ""z"": 0}",left-foot,low-centre,"{""x"": 0, ""y"": 50.3, ""z"": 19}","{""x"": 18.1, ""y"": 48, ""z"": 0}",0.061083614826202,0,4126931,3,,156,"{""start"": {""x"": 47.5, ""y"": 23.5}, ""block"": {""x"": 48, ""y"": 18.1}, ""end"": {""x"": 49.7, ""y"": 0}, ""goal"": {""x"": 49.7, ""y"": 81}}",43,2544,156,shot,,12436972,2024-12-04
"{""name"": ""Jarrad Branthwaite"", ""slug"": ""jarrad-branthwaite"", ""shortName"": ""J. Branthwaite"", ""position"": ""D"", ""jerseyNumber"": ""32"", ""userCount"": 2557, ""gender"": ""M"", ""id"": 979563, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062c\u0627\u0631\u0627\u062f \u0628\u0631\u0627\u0646\u062b\u0648\u064a\u062a"", ""hi"": ""\u091c\u0947\u0930\u094d\u0930\u093e\u0921 \u092c\u094d\u0930\u0948\u0902\u0925\u0935\u0947\u091f"", ""bn"": ""\u099c\u09be\u09b0\u09be\u09a6 \u09ac\u09cd\u09b0\u09cd\u09af\u09be\u09a8\u09a5\u0993\u09af\u09bc\u09c7\u099f""}, ""shortNameTranslation"": {""ar"": ""\u062c. \u0628\u0631\u0627\u0646\u062b\u0648\u064a\u062a"", ""hi"": ""\u091c\u0947. \u092c\u094d\u0930\u0948\u0902\u0925\u0935\u0947\u091f"", ""bn"": ""\u099c\u09c7. \u09ac\u09cd\u09b0\u09cd\u09af\u09be\u09a8\u09a5\u0993\u09af\u09bc\u09c7\u099f""}}}",false,block,throw-in-set-piece,"{""x"": 8.6, ""y"": 63.4, ""z"": 0}",left-foot,low-centre,"{""x"": 0, ""y"": 51.7, ""z"": 19}","{""x"": 7.3, ""y"": 61.2, ""z"": 0}",0.069577448070049,0,4912789,3,,163,"{""start"": {""x"": 63.4, ""y"": 8.6}, ""block"": {""x"": 61.2, ""y"": 7.3}, ""end"": {""x"": 48.3, ""y"": 0}, ""goal"": {""x"": 48.3, ""y"": 81}}",43,2537,163,shot,,12436566,2025-05-10
"{""name"": ""Dominic Solanke"", ""slug"": ""dominic-solanke"", ""shortName"": ""D. Solanke"", ""position"": ""F"", ""jerseyNumber"": ""19"", ""userCount"": 10996, ""gender"": ""M"", ""sofascoreId"": ""Dom_Solanke"", ""id"": 361420, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062f\u0648\u0645\u064a\u0646\u064a\u0643 \u0633\u0648\u0644\u0627\u0646\u0643\u064a"", ""hi"": ""\u0921\u094b\u092e\u093f\u0928\u093f\u0915 \u0938\u094b\u0932\u0902\u0915\u0947"", ""bn"": ""\u09a1\u09ae\u09bf\u09a8\u09bf\u0995 \u09b8\u09cb\u09b2\u09be\u0999\u09cd\u0995\u09c7""}, ""shortNameTranslation"": {""ar"": ""\u062f. \u0633\u0648\u0644\u0627\u0646\u0643\u064a"", ""hi"": ""\u0921\u0940. \u0938\u094b\u0932\u0902\u0915\u0947"", ""bn"": ""\u09a1\u09bf. \u09b8\u09cb\u09b2\u09be\u0999\u09cd\u0995\u09c7""}}}",true,block,assisted,"{""x"": 9.2, ""y"": 37, ""z"": 0}",left-foot,low-centre,"{""x"": 0, ""y"": 50.7, ""z"": 19}","{""x"": 8.3, ""y"": 38.3, ""z"": 0}",0.071280293166637,0,4711914,3,,164,"{""start"": {""x"": 37, ""y"": 9.2}, ""block"": {""x"": 38.3, ""y"": 8.3}, ""end"": {""x"": 49.3, ""y"": 0}, ""goal"": {""x"": 49.3, ""y"": 81}}",43,2536,164,shot,,12436606,2025-04-06
"{""name"": ""Tom\u00e1\u0161 Sou\u010dek"", ""firstName"": """", ""lastName"": """", ""slug"": ""tomas-soucek"", ""shortName"": ""T. Sou\u010dek"", ""position"": ""M"", ""jerseyNumber"": ""28"", ""userCount"": 3223, ""gender"": ""M"", ""id"": 799041, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062a\u0648\u0645\u0627\u0634 \u0633\u0648\u062a\u0634\u064a\u0643"", ""hi"": ""\u091f\u0949\u092e\u0938 \u0938\u094c\u0938\u0947\u0915"", ""bn"": ""\u09a4\u09cb\u09ae\u09be\u09b8 \u09b8\u09cb\u0989\u099a\u09c7\u0995""}, ""shortNameTranslation"": {""ar"": ""\u062a. \u0633\u0648\u062a\u0634\u064a\u0643"", ""hi"": ""\u091f\u0940. \u0938\u094c\u0938\u0947\u0915"", ""bn"": ""\u099f\u09bf. \u09b8\u09cb\u0989\u099a\u09c7\u0995""}}}",false,block,corner,"{""x"": 10.2, ""y"": 53.2, ""z"": 0}",head,low-centre,"{""x"": 0, ""y"": 48.2, ""z"": 19}","{""x"": 8, ""y"": 52.9, ""z"": 0}",0.029867175966501,0,3653028,3,,176,"{""start"": {""x"": 53.2, ""y"": 10.2}, ""block"": {""x"": 52.9, ""y"": 8}, ""end"": {""x"": 51.8, ""y"": 0}, ""goal"": {""x"": 51.8, ""y"": 81}}",43,2524,176,shot,,12436892,2024-08-24
"{""name"": ""Nathan Broadhead"", ""firstName"": """", ""lastName"": """", ""slug"": ""nathan-broadhead"", ""shortName"": ""N. Broadhead"", ""position"": ""M"", ""jerseyNumber"": ""33"", ""userCount"": 413, ""gender"": ""M"", ""id"": 911710, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0646\u0627\u062b\u0627\u0646 \u0628\u0631\u0648\u062f\u0647\u062f"", ""hi"": ""\u0928\u093e\u0925\u0928 \u092c\u094d\u0930\u0949\u0921\u0939\u0947\u0921"", ""bn"": ""\u09a8\u09be\u09a5\u09be\u09a8 \u09ac\u09cd\u09b0\u09a1\u09b9\u09c7\u09a1""}, ""shortNameTranslation"": {""ar"": ""\u0646. \u0628\u0631\u0648\u062f\u0647\u062f"", ""hi"": ""\u090f\u0928. \u092c\u094d\u0930\u0949\u0921\u0939\u0947\u0921"", ""bn"": ""\u098f\u09a8. \u09ac\u09cd\u09b0\u09a1\u09b9\u09c7\u09a1""}}}",true,block,fast-break,"{""x"": 8.4, ""y"": 57.2, ""z"": 0}",right-foot,low-left,"{""x"": 0, ""y"": 52.8, ""z"": 8.3}","{""x"": 3.8, ""y"": 51.3, ""z"": 0}",0.39062067866325,0,4207723,4,,182,"{""start"": {""x"": 57.2, ""y"": 8.4}, ""block"": {""x"": 51.3, ""y"": 3.8}, ""end"": {""x"": 47.2, ""y"": 0}, ""goal"": {""x"": 47.2, ""y"": 91.7}}",42,2518,182,shot,,12436510,2024-12-30
